"","DEA_Sexual_Biofilms_Clinical_Isolates_CAY540_2-FWD_C_albicans__SC5314__","DEA_Sexual_Biofilms_Clinical_Isolates_CAY540P_2-FWD_C_albicans__SC5314__"
"orf19.6155",39.2588624153286,33.9286448473332
"orf19.6156",160.218600667962,154.56382652674
"orf19.6160",971.922107363269,1100.79603282459
"orf19.6163",28.6483590598344,19.7917094942777
"orf19.6164",0,0
"orf19.6165",766.078342266682,851.985970610812
"orf19.6166",159.157550332413,170.585686593536
"orf19.6167",146.42494630582,159.276138311092
"orf19.6168",32.892560402032,47.1231178435184
"orf19.6169",96.5555805349973,221.478653864536
"orf19.6170",12.732604026593,17.906784780537
"orf19.6171",234.492124156422,157.391213597351
"orf19.6173",553.868275156797,546.628166984813
"orf19.6175",189.928010063346,153.62136416987
"orf19.6176",797.909852333164,737.005563072627
"orf19.6177",377.733919455594,274.256545849277
"orf19.6178",2638.83218451141,2185.57020558238
"orf19.6179",2.12210067109884,0
"orf19.6180",361.818164422352,311.012577767221
"orf19.6181",154.913348990215,101.785934542
"orf19.6182",190.989060398896,152.678901812999
"orf19.6183",652.545956362894,395.834189885554
"orf19.6184",25.4652080531861,37.6984942748147
"orf19.6185",9.54945301994478,9.42462356870367
"orf19.6186",164.46280201016,127.2324181775
"orf19.6187",144.302845634721,102.72839689887
"orf19.6188",0,0
"orf19.6189",491.266305359382,568.304801192831
"orf19.6190",594.188187907675,835.964110544016
"orf19.6191",6.36630201329652,11.3095482824444
"orf19.6192",65.7851208040641,80.1093003339812
"orf19.6193",518.853614083667,501.389973855035
"orf19.6194",10.6105033554942,12.2520106393148
"orf19.6195",75.3345738240089,71.6271391221479
"orf19.6196",29.7094093953838,66.9148273377961
"orf19.6197",189.928010063346,146.081665314907
"orf19.6198.1",878.54967783492,672.918122805442
"orf19.6199",128.38709060148,98.0160851145182
"orf19.6200",0,6.59723649809257
"orf19.6202",9.54945301994478,642.75932738559
"orf19.6203",131.570241608128,182.837697232851
"orf19.6205",12.732604026593,30.1587954198517
"orf19.6208",142.180744963622,139.484428816814
"orf19.6209",13.7936543621425,12.2520106393148
"orf19.6211",240.858426169718,249.752524570647
"orf19.6213",368.184466435649,353.423383826388
"orf19.6214",293.910942947189,525.893995133665
"orf19.6217",146.42494630582,141.369353530555
"orf19.6219",30.7704597309332,49.9505049141295
"orf19.6220",158.096499996864,123.462568750018
"orf19.6220.3",352.268711402408,517.411833921832
"orf19.6220.4",1119.40810400464,1247.82016049637
"orf19.6222",7.42735234884594,1.88492471374073
"orf19.6222.1",78.5177248306571,291.220868272943
"orf19.6224",1.06105033554942,0
"orf19.6225",126.264989930381,206.39925615461
"orf19.6225.1",73.21247315291,117.807794608796
"orf19.6227",80.639825501756,149.851514742388
"orf19.6229",8624.21712734569,3053.57803625999
"orf19.6230",55.1746174485699,90.4763862595553
"orf19.6231",287.544640933893,207.341718511481
"orf19.6232",130.509191272579,131.944729961851
"orf19.6233",131.570241608128,131.944729961851
"orf19.6234",21.2210067109884,55.6052790553517
"orf19.6235",55.1746174485699,50.8929672709998
"orf19.6236",368.184466435649,345.883684971425
"orf19.6237",441.396939588559,358.13569561074
"orf19.6238",26.5262583887355,29.2163330629814
"orf19.6239",102.921882548294,75.3969885496294
"orf19.6240",18.0378557043401,40.5258813454258
"orf19.6242",4.24420134219768,3.76984942748147
"orf19.6243",53.052516777471,47.1231178435184
"orf19.6244",27.5873087242849,44.2957307729073
"orf19.6245",282.239389256146,511.757059780609
"orf19.6246",137.936543621425,118.750256965666
"orf19.6247",8.48840268439536,11.3095482824444
"orf19.6247.1",0,0
"orf19.6248",1.06105033554942,2.8273870706111
"orf19.6249",0,3.76984942748147
"orf19.6250",424.420134219768,340.228910830203
"orf19.6252",244.041577176367,196.974632585907
"orf19.6253",5031.50069117535,4467.27157156554
"orf19.6254",269.506785229553,255.40729871187
"orf19.6255",83.8229765084042,78.2243756202405
"orf19.6257",405.321228179879,806.747777481034
"orf19.6259",51.9914664419216,77.2819132633701
"orf19.6260",328.92560402032,239.385438645073
"orf19.6261",232.370023485323,168.700761879796
"orf19.6263",761.834140924484,702.134455868424
"orf19.6264",48.8083154352733,40.5258813454258
"orf19.6264.3",1547.01138923106,1558.83273826359
"orf19.6264.4",3879.20002676868,2727.48606078284
"orf19.6265",3502.52715764864,2271.33428005759
"orf19.6265.1",6614.58779181509,5151.49924265343
"orf19.6266",106.105033554942,77.2819132633701
"orf19.6267",8.48840268439536,6.59723649809257
"orf19.6268",36.0757114086803,83.8791497614627
"orf19.6269",10.6105033554942,26.3889459923703
"orf19.6271",81.7008758373054,131.944729961851
"orf19.6272",270.567835565102,325.149513120277
"orf19.6273",107.166083890491,147.024127671777
"orf19.6274",21.2210067109884,26080.7608016737
"orf19.6275",37.1367617442297,81.0517626908516
"orf19.6276",51.9914664419216,128.17488053437
"orf19.6277",0,2.8273870706111
"orf19.6280",5.3052516777471,7.53969885496294
"orf19.6282",0,48.0655802003887
"orf19.6283",97.6166308705467,99.9010098282589
"orf19.6284",88.0671778506019,147.966590028648
"orf19.6285",917.808540250249,817.114863406608
"orf19.6286",58.3577684552181,62.2025155534442
"orf19.6286.2",1461.06631205155,1596.5312325384
"orf19.6287",1151.23961407112,1078.1769362597
"orf19.6288",0,1.88492471374073
"orf19.6291",109.28818456159,122.520106393148
"orf19.6293",213.271117445434,219.593729150796
"orf19.6294",53.052516777471,48.0655802003887
"orf19.6295",293.910942947189,262.004535209962
"orf19.6296",32.892560402032,38.6409566316851
"orf19.6297",71.0903724818112,51.8354296278702
"orf19.6298",112.471335568239,116.865332251926
"orf19.6302",0,0
"orf19.6304",37.1367617442297,23.5615589217592
"orf19.6305",48.8083154352733,32.9861824904629
"orf19.6306",27.5873087242849,19.7917094942777
"orf19.6307",2.12210067109884,1.88492471374073
"orf19.6308",6.36630201329652,5.6547741412222
"orf19.6309",26.5262583887355,27.3314083492407
"orf19.6310",8.48840268439536,7.53969885496294
"orf19.6311",1194.74267782865,679.515359303535
"orf19.6312",2511.50614424548,1984.82572356899
"orf19.6313",19.0989060398896,77.2819132633701
"orf19.6313.2",67.9072214751629,50.8929672709998
"orf19.6314",308.765647644881,262.004535209962
"orf19.6315",25.4652080531861,261.062072853092
"orf19.6316",46.6862147641745,162.103525381703
"orf19.6316.4",117.776587245986,112.153020467574
"orf19.6317",105.043983219393,309.12765305348
"orf19.6318",97.6166308705467,232.788202146981
"orf19.6319",740.613134213495,634.277166173757
"orf19.6321",115.654486574887,98.0160851145182
"orf19.6322",6496.8112045691,5956.36209542072
"orf19.6323",63.6630201329652,98.9585474713886
"orf19.6324",664.217510053937,661.608574522998
"orf19.6325.1",59.4188187907675,98.0160851145182
"orf19.6326",41.3809630864274,58.4326661259628
"orf19.6327",1156.54486574887,1081.00432333031
"orf19.6328",106.105033554942,121.577644036277
"orf19.6329",30.7704597309332,40.5258813454258
"orf19.633",27.5873087242849,41.4683437022962
"orf19.6336",82.7619261728548,147.024127671777
"orf19.6337",3.18315100664826,4.71231178435184
"orf19.6338",0,0
"orf19.6339",0,0
"orf19.634",0,0
"orf19.6340",91.2503288572502,202.629406727129
"orf19.6341",111.410285232689,126.289955820629
"orf19.6342",0,0
"orf19.6343",734.246832200199,404.316351097388
"orf19.6344",54.1135671130204,43.3532684160369
"orf19.6345",487.022104017184,474.058565505795
"orf19.6346",98.6776812060961,71.6271391221479
"orf19.6347",1.06105033554942,2.8273870706111
"orf19.6348",16.9768053687907,13.1944729961851
"orf19.6349",222.820570465378,174.355536021018
"orf19.635",0,0
"orf19.6350",14.8547046976919,5.6547741412222
"orf19.6351",107.166083890491,97.0736227576478
"orf19.6353",58.3577684552181,32.9861824904629
"orf19.6354",0,0.942462356870367
"orf19.6355",192.050110734445,183.780159589722
"orf19.6356",56.2356677841193,40.5258813454258
"orf19.6357",57.2967181196687,34.8711072042036
"orf19.6358",116.715536910436,114.037945181314
"orf19.6359",12.732604026593,16.9643224236666
"orf19.6360",7.42735234884594,5.6547741412222
"orf19.6362",242.980526840817,275.199008206147
"orf19.6365",353.329761737957,534.376156345498
"orf19.6366",0,0
"orf19.6367",5737.09916431572,3168.55844379817
"orf19.6369",356.512912744605,384.52464160311
"orf19.637",583.577684552181,455.209318368387
"orf19.6371",35.0146610731309,35.813569561074
"orf19.6373",1102.43129863585,693.65229465659
"orf19.6374",346.96345972466,267.659309351184
"orf19.6375",9110.17818102732,5874.367870373
"orf19.6376",169.768053687907,183.780159589722
"orf19.6377",97.6166308705467,93.3037733301664
"orf19.6378",128.38709060148,164.930912452314
"orf19.6379",77.4566744951077,64.087440267185
"orf19.638",777.749895957725,1199.75458029598
"orf19.6382",496.571557037129,317.609814265314
"orf19.6385",2168.78688586302,2880.16496259584
"orf19.6387",1602.18600667962,2071.53226040107
"orf19.639",9.54945301994478,14.1369353530555
"orf19.639.1",84.8840268439536,72.5696014790183
"orf19.6390",0,0.942462356870367
"orf19.6391",13.7936543621425,13.1944729961851
"orf19.6392",88.0671778506019,86.7065368320738
"orf19.6393",108.227134226041,162.103525381703
"orf19.6396",188.866959727797,177.182923091629
"orf19.6398",11.6715536910436,16.9643224236666
"orf19.6399",331.047704691419,330.804287261499
"orf19.640",68.9682718107123,91.4188486164256
"orf19.6400",78.5177248306571,82.9366874045923
"orf19.6402",4169.92781870922,3321.23734561117
"orf19.6403",545.379872472402,427.877910019147
"orf19.6403.1",4635.72891601542,3146.88180959016
"orf19.6404",221.759520129829,216.766342080184
"orf19.6405",0,0
"orf19.6406",758.650989917836,481.598264360758
"orf19.6407",210.087966438785,147.024127671777
"orf19.6408",823.37506038635,507.044747996258
"orf19.641",38.1978120797791,33.9286448473332
"orf19.6411",80.639825501756,68.7997520515368
"orf19.6413",62.6019697974158,46.180655486648
"orf19.6414",55.1746174485699,66.9148273377961
"orf19.6414.3",318.315100664826,337.401523759591
"orf19.6415.1",856.267620788382,1191.27241908414
"orf19.6416",30.7704597309332,105.555783969481
"orf19.6417",586.76083555883,478.770877290147
"orf19.6418",518.853614083667,396.776652242425
"orf19.6419.1",49.8693657708228,71.6271391221479
"orf19.642",183.56170805005,197.917094942777
"orf19.6420",0,10.367085925574
"orf19.6422",253.591030196311,234.673126860721
"orf19.6423",241.919476505268,186.607546660333
"orf19.6424",244.041577176367,330.804287261499
"orf19.6425",284.361489927245,197.917094942777
"orf19.643",48.8083154352733,49.9505049141295
"orf19.6431",24.4041577176367,20.7341718511481
"orf19.6432",57.2967181196687,28.273870706111
"orf19.6434",551.746174485699,569.247263549702
"orf19.6435",154.913348990215,189.434933730944
"orf19.6436",59.4188187907675,62.2025155534442
"orf19.6437",14.8547046976919,25.4464836354999
"orf19.6438",72.1514228173606,118.750256965666
"orf19.644",0,0
"orf19.6440",326.803503349222,294.048255343555
"orf19.6442",609.042892605367,475.943490219535
"orf19.6443",82.7619261728548,81.0517626908516
"orf19.6444",99.7387315416455,69.7422144084072
"orf19.6445",181.439607378951,153.62136416987
"orf19.6447",517.792563748117,420.338211164184
"orf19.6448",200.53851341884,165.873374809185
"orf19.6449",6.36630201329652,3.76984942748147
"orf19.645.1",70.0293221462617,109.325633396963
"orf19.6450",0,1.88492471374073
"orf19.6452",2410.70636236828,1533.38625462809
"orf19.6453",120.959738252634,175.297998377888
"orf19.6455",167.645953016808,143.254278244296
"orf19.6456",13.7936543621425,55.6052790553517
"orf19.6457",54.1135671130204,105.555783969481
"orf19.6458",0,0
"orf19.6458.1",150.669147648018,140.426891173685
"orf19.6459",215.393218116532,335.516599045851
"orf19.646",2753.42562075075,4694.4049995713
"orf19.6460",120.959738252634,69.7422144084072
"orf19.6461",375.611818784495,204.51433144087
"orf19.6462",108.227134226041,110.268095753833
"orf19.6463",372.428667777847,334.57413668898
"orf19.6464",90.1892785217007,145.139202958037
"orf19.6465",0,0
"orf19.6469",118.837637581535,96.1311604007775
"orf19.647.3",392.588624153286,309.12765305348
"orf19.6470",699.232171127068,833.136723473405
"orf19.6472",8889.47971123305,5616.13318459052
"orf19.6474",103.982932883843,265.774384637444
"orf19.6475",2.12210067109884,1.88492471374073
"orf19.6476",142.180744963622,161.161063024833
"orf19.6477",58.3577684552181,35.813569561074
"orf19.6478",463.678996635097,359.07815796761
"orf19.6479",32.892560402032,41.4683437022962
"orf19.6480",6.36630201329652,8.4821612118333
"orf19.6481",5.3052516777471,18.8492471374073
"orf19.6482",167.645953016808,155.506288883611
"orf19.6484",151.730197983567,878.374916603182
"orf19.6486",8.48840268439536,36.7560319179443
"orf19.6487",77.4566744951077,452.381931297776
"orf19.6488",1.06105033554942,0
"orf19.6489",298.155144289387,201.686944370259
"orf19.649",35.0146610731309,55.6052790553517
"orf19.6491",25.4652080531861,82.9366874045923
"orf19.6492",6.36630201329652,12.2520106393148
"orf19.6493",2.12210067109884,0
"orf19.6494",53.052516777471,49.9505049141295
"orf19.6496",115.654486574887,86.7065368320738
"orf19.6498",70.0293221462617,76.3394509064997
"orf19.6499",47.7472650997239,32.0437201335925
"orf19.6500",71.0903724818112,60.3175908397035
"orf19.6501",1.06105033554942,2.8273870706111
"orf19.6502",3.18315100664826,4.71231178435184
"orf19.6503",15.9157550332413,27.3314083492407
"orf19.6506",49.8693657708228,50.8929672709998
"orf19.6507",441.396939588559,346.826147328295
"orf19.6508",83.8229765084042,69.7422144084072
"orf19.6509",248.285778518564,189.434933730944
"orf19.651",37.1367617442297,50.8929672709998
"orf19.6510",7.42735234884594,4.71231178435184
"orf19.6511",151.730197983567,127.2324181775
"orf19.6512",125.203939594832,115.922869895055
"orf19.6514",789.421449648769,1309.08021369294
"orf19.6515",6545.61952000437,5448.37488506759
"orf19.6517",315.131949658178,196.974632585907
"orf19.6518",105.043983219393,52.7778919847406
"orf19.652",51.9914664419216,57.4902037690924
"orf19.6520",3.18315100664826,0.942462356870367
"orf19.6522",204.782714761038,193.204783158425
"orf19.6524",1517.30197983567,836.906572900886
"orf19.6525",29.7094093953838,35.813569561074
"orf19.6526",81.7008758373054,130.059805248111
"orf19.6527",207.965865767686,588.096510687109
"orf19.6528",68.9682718107123,98.0160851145182
"orf19.6529",2836.1875469236,3112.95316474282
"orf19.653",0,0
"orf19.6530",68.9682718107123,73.5120638358886
"orf19.6531",337.414006704716,372.272630963795
"orf19.6531.1",951.76215098783,573.017112977183
"orf19.6532",35.0146610731309,11.3095482824444
"orf19.6533",75.3345738240089,70.6846767652775
"orf19.6534",0,3.76984942748147
"orf19.6534.2",127.32604026593,154.56382652674
"orf19.6536",7.42735234884594,83.8791497614627
"orf19.6537",29.7094093953838,29.2163330629814
"orf19.6538",67.9072214751629,191.319858444685
"orf19.6539",239.797375834169,199.802019656518
"orf19.654",1.06105033554942,0
"orf19.6540",367.123416100099,370.387706250054
"orf19.6541",792.604600655417,876.489991889442
"orf19.6544",283.300439591695,350.595996755777
"orf19.6547",0,1.88492471374073
"orf19.6548",730.002630858001,579.614349475276
"orf19.655",183.56170805005,641.81686502872
"orf19.6550",114.593436239337,143.254278244296
"orf19.6551",93.372429528349,105.555783969481
"orf19.6551.1",12.732604026593,65.9723649809257
"orf19.6552",93.372429528349,90.4763862595553
"orf19.6553",379.856020126692,297.818104771036
"orf19.6554",102.921882548294,131.944729961851
"orf19.6555",0,0
"orf19.6556",632.385999987455,573.017112977183
"orf19.6557",81.7008758373054,19.7917094942777
"orf19.6558",110.34923489714,90.4763862595553
"orf19.6559",80.639825501756,150.793977099259
"orf19.656",18.0378557043401,32.9861824904629
"orf19.6561",1258.40569796161,1058.38522676542
"orf19.6562",0,0
"orf19.6563",54.1135671130204,518.354296278702
"orf19.6563.1",1416.50219795848,861.410594179516
"orf19.6565",137.936543621425,85.7640744752034
"orf19.6566",47.7472650997239,38.6409566316851
"orf19.6568",324.681402678123,220.536191507666
"orf19.6569",3.18315100664826,0.942462356870367
"orf19.657",120.959738252634,136.657041746203
"orf19.6570",2.12210067109884,4.71231178435184
"orf19.6573",93.372429528349,107.440708683222
"orf19.6574",4.24420134219768,3.76984942748147
"orf19.6575",2.12210067109884,2.8273870706111
"orf19.6577",28.6483590598344,76.3394509064997
"orf19.6578",40.319912750878,149.851514742388
"orf19.6579",15.9157550332413,23.5615589217592
"orf19.658",24.4041577176367,22.6190965648888
"orf19.6580",223.881620800928,129.11734289124
"orf19.6581",197.355362412192,169.643224236666
"orf19.6582",598.432389249873,343.056297900814
"orf19.6583",16.9768053687907,40.5258813454258
"orf19.6584",277.995187913948,198.859557299647
"orf19.6585",5.3052516777471,10.367085925574
"orf19.6586",404.260177844329,166.815837166055
"orf19.6587",224.942671136477,201.686944370259
"orf19.6588",453.068493279603,401.488964026776
"orf19.6589",136.875493285875,201.686944370259
"orf19.6590",0,0.942462356870367
"orf19.6591",8.48840268439536,23.5615589217592
"orf19.6592",39.2588624153286,63.1449779103146
"orf19.6594",365.001315429001,467.461329007702
"orf19.6595",0,3.76984942748147
"orf19.6596",57.2967181196687,52.7778919847406
"orf19.6597",57.2967181196687,61.2600531965739
"orf19.6598",46.6862147641745,54.6628166984813
"orf19.6599.1",642.996503342949,684.227671087887
"orf19.660",18.0378557043401,25.4464836354999
"orf19.6600",339.536107375815,239.385438645073
"orf19.6601",184.622758385599,444.842232442813
"orf19.6601.1",15.9157550332413,37.6984942748147
"orf19.6602",51.9914664419216,58.4326661259628
"orf19.6604",149.608097312468,109.325633396963
"orf19.6605",51.9914664419216,19.7917094942777
"orf19.6606",13.7936543621425,9.42462356870367
"orf19.6607",148.547046976919,166.815837166055
"orf19.6608",357.573963080155,256.34976106874
"orf19.661",333.169805362518,301.587954198517
"orf19.6610",98.6776812060961,85.7640744752034
"orf19.6612",29.7094093953838,29.2163330629814
"orf19.6621",185.683808721149,171.528148950407
"orf19.6623",68.9682718107123,47.1231178435184
"orf19.6624",24.4041577176367,25.4464836354999
"orf19.6625",119.898687917085,124.405031106888
"orf19.6626",109.28818456159,80.1093003339812
"orf19.6627",161.279651003512,212.054030295833
"orf19.6628",32.892560402032,42.4108060591665
"orf19.6629",39.2588624153286,48.0655802003887
"orf19.663",95.4945301994478,106.498246326351
"orf19.6630",84.8840268439536,65.0299026240553
"orf19.6632",36.0757114086803,36.7560319179443
"orf19.6634",153.852298654666,156.448751240481
"orf19.6635",64.7240704685146,51.8354296278702
"orf19.6636",23.3431073820873,29.2163330629814
"orf19.6637",906.136986559205,652.183950954294
"orf19.6638",107.166083890491,89.5339239026849
"orf19.6639",196.294312076643,206.39925615461
"orf19.664",3.18315100664826,4.71231178435184
"orf19.6640",235.553174491971,410.91358759548
"orf19.6641",18.0378557043401,52.7778919847406
"orf19.6642",202.660614089939,168.700761879796
"orf19.6643",38.1978120797791,53.7203543416109
"orf19.6644",99.7387315416455,26.3889459923703
"orf19.6645",618.592345625312,265.774384637444
"orf19.6648",311.94879865153,289.335943559203
"orf19.6649",103.982932883843,114.980407538185
"orf19.665",281.178338920596,276.141470563018
"orf19.6650",62.6019697974158,80.1093003339812
"orf19.6652",83.8229765084042,86.7065368320738
"orf19.6653",158.096499996864,130.059805248111
"orf19.6654",114.593436239337,132.887192318722
"orf19.6656",3443.10833885787,2795.34335047751
"orf19.6658",465.801097306196,429.762834732887
"orf19.6659",1704.04683889237,1905.65888559188
"orf19.666",54.1135671130204,56.547741412222
"orf19.6660",1263.71094963936,877.432454246312
"orf19.6661",2.12210067109884,0.942462356870367
"orf19.6662",61.5409194618664,46.180655486648
"orf19.6663",1215.96368453964,1792.56340276744
"orf19.6665",529.464117439161,456.151780725258
"orf19.6667",48.8083154352733,53.7203543416109
"orf19.6668",251.468929525213,246.925137500036
"orf19.667.1",4838.38953010536,3578.52956903678
"orf19.6670",16.9768053687907,14.1369353530555
"orf19.6671",68.9682718107123,63.1449779103146
"orf19.6672",159.157550332413,106.498246326351
"orf19.6673",140.058644292523,210.169105582092
"orf19.6674",140.058644292523,74.454526192759
"orf19.6675",0,0
"orf19.6676",79.5787751662065,40.5258813454258
"orf19.6678",0,7.53969885496294
"orf19.6679",42.4420134219768,114.980407538185
"orf19.668",33.9536107375815,15.0793977099259
"orf19.6680",476.41160066169,395.834189885554
"orf19.6681",32.892560402032,51.8354296278702
"orf19.6684",167.645953016808,168.700761879796
"orf19.6685",27.5873087242849,31.1012577767221
"orf19.6686",296.033043618288,256.34976106874
"orf19.6687",4.24420134219768,4.71231178435184
"orf19.6688",853.084469781734,474.058565505795
"orf19.6689",41.3809630864274,112.153020467574
"orf19.669",5.3052516777471,737.948025429498
"orf19.6690",39.2588624153286,68.7997520515368
"orf19.6691",77.4566744951077,168.700761879796
"orf19.6692",76.3956241595583,57.4902037690924
"orf19.6693",169.768053687907,138.541966459944
"orf19.6694",181.439607378951,130.059805248111
"orf19.6696",432.908536904164,401.488964026776
"orf19.6698",55.1746174485699,74.454526192759
"orf19.6699",26.5262583887355,26.3889459923703
"orf19.670",3764.60659052934,2617.21796502901
"orf19.670.2",8500.07423808641,5675.50831307335
"orf19.6701",249.346828854114,361.905545038221
"orf19.6702",908.259087230304,705.904305295905
"orf19.6703",1.06105033554942,6.59723649809257
"orf19.6704",56.2356677841193,34.8711072042036
"orf19.6705",62.6019697974158,282.73870706111
"orf19.6706",479.594751668338,293.105792986684
"orf19.6707",302.399345631585,246.925137500036
"orf19.6709",82.7619261728548,79.1668379771108
"orf19.671",301.338295296035,216.766342080184
"orf19.6710",234.492124156422,205.45679379774
"orf19.6712",145.363895970271,135.714579389333
"orf19.6713",105.043983219393,159.276138311092
"orf19.6715",0,0
"orf19.6716",356.512912744605,386.409566316851
"orf19.6717",67.9072214751629,77.2819132633701
"orf19.6718",41.3809630864274,53.7203543416109
"orf19.6719",185.683808721149,144.196740601166
"orf19.672",127.32604026593,133.829654675592
"orf19.6720",323.620352342573,217.708804437055
"orf19.6722",175.073305365654,164.930912452314
"orf19.6723",98.6776812060961,70.6846767652775
"orf19.6724",645.118604014048,738.890487786368
"orf19.6726",90.1892785217007,128.17488053437
"orf19.6727",122.020788588183,131.002267604981
"orf19.6729",81.7008758373054,58.4326661259628
"orf19.673",20.159956375439,17.906784780537
"orf19.6730",194.172211405544,187.550009017203
"orf19.6731",10.6105033554942,21.6766342080184
"orf19.6731.1",276.934137578399,274.256545849277
"orf19.6732",19.0989060398896,46.180655486648
"orf19.6734",222.820570465378,156.448751240481
"orf19.6736",257.835231538509,190.377396087814
"orf19.6737",56.2356677841193,49.9505049141295
"orf19.6738",147.485996641369,208.284180868351
"orf19.6739",91.2503288572502,111.210558110703
"orf19.674",149.608097312468,180.952772519111
"orf19.6740",85.9450771795031,72.5696014790183
"orf19.6741",6.36630201329652,7.53969885496294
"orf19.6742",232.370023485323,261.062072853092
"orf19.6744",10.6105033554942,23.5615589217592
"orf19.6745",5368.91469788007,6740.49077633687
"orf19.6747",293.910942947189,287.451018845462
"orf19.6748",454.129543615152,332.68921197524
"orf19.6749",676.95011408053,904.763862595552
"orf19.675",1487.59257044029,2155.41141016253
"orf19.675.1",4.24420134219768,7.53969885496294
"orf19.6751",27.5873087242849,45.2381931297776
"orf19.6752",75.3345738240089,92.361310973296
"orf19.6753",197.355362412192,238.442976288203
"orf19.6754",151.730197983567,233.730664503851
"orf19.6755",33.9536107375815,35.813569561074
"orf19.6756",431.847486568614,342.113835543943
"orf19.6757",51.9914664419216,35.813569561074
"orf19.6758",25.4652080531861,22.6190965648888
"orf19.6759",244.041577176367,213.938955009573
"orf19.676",97.6166308705467,93.3037733301664
"orf19.6760",13.7936543621425,2.8273870706111
"orf19.6763",2541.21555364086,3092.21899289167
"orf19.6766",60.479869126317,80.1093003339812
"orf19.6769",511.426261734821,322.322126049666
"orf19.677",30.7704597309332,42.4108060591665
"orf19.6770",801.093003339812,465.576404293961
"orf19.6771",14674.3261406485,11466.9394960418
"orf19.6773",408.504379186527,348.711072042036
"orf19.6776",216.454268452082,153.62136416987
"orf19.6777",4.24420134219768,2.8273870706111
"orf19.6778",83.8229765084042,51.8354296278702
"orf19.6779",143.241795299172,144.196740601166
"orf19.6780",24.4041577176367,16.0218600667962
"orf19.6781",111.410285232689,69.7422144084072
"orf19.6782",9.54945301994478,16.9643224236666
"orf19.6783",703.476372469266,378.869867461888
"orf19.6784",0,0.942462356870367
"orf19.6785",5305.2516777471,4667.07359122206
"orf19.6786",5.3052516777471,15.0793977099259
"orf19.6787",637.691251665202,638.047015601239
"orf19.6788",56.2356677841193,18.8492471374073
"orf19.6789",2.12210067109884,6.59723649809257
"orf19.679",7.42735234884594,19.7917094942777
"orf19.6790",15.9157550332413,27.3314083492407
"orf19.6791",2393.72955699949,3176.09814265314
"orf19.6792",128.38709060148,99.9010098282589
"orf19.6793",21.2210067109884,43.3532684160369
"orf19.6794",906.136986559205,701.191993511553
"orf19.6795",13.7936543621425,19.7917094942777
"orf19.6796",2.12210067109884,3.76984942748147
"orf19.6797",7.42735234884594,16.9643224236666
"orf19.6798",638.752302000751,765.279433778738
"orf19.68.2",100.799781877195,62.2025155534442
"orf19.680",567.66192951894,429.762834732887
"orf19.6800",131.570241608128,154.56382652674
"orf19.6801",92.3113791927996,60.3175908397035
"orf19.6802",18.0378557043401,16.0218600667962
"orf19.6803",13.7936543621425,35.813569561074
"orf19.6804",97.6166308705467,69.7422144084072
"orf19.6805",9.54945301994478,41.4683437022962
"orf19.6807",0,0
"orf19.6809",15.9157550332413,39.5834189885554
"orf19.681",302.399345631585,410.91358759548
"orf19.6810",9.54945301994478,14.1369353530555
"orf19.6811",10.6105033554942,34.8711072042036
"orf19.6812",130.509191272579,175.297998377888
"orf19.6813",5.3052516777471,11.3095482824444
"orf19.6814",14030.26858697,22243.9965468544
"orf19.6816",187.805909392247,214.881417366444
"orf19.6817",349.085560395759,766.221896135609
"orf19.6818",101.860832212744,104.613321612611
"orf19.6820",110.34923489714,82.9366874045923
"orf19.6821",15.9157550332413,17.906784780537
"orf19.6822",27.5873087242849,37.6984942748147
"orf19.6824",11.6715536910436,8.4821612118333
"orf19.6826",0,0
"orf19.6827",125.203939594832,125.347493463759
"orf19.6828",360.757114086803,392.064340458073
"orf19.6828.1",437.152738246361,346.826147328295
"orf19.6829",106.105033554942,123.462568750018
"orf19.6830",110.34923489714,104.613321612611
"orf19.6831",342.719258382463,347.768609685165
"orf19.6832",204.782714761038,255.40729871187
"orf19.6833.2",0,0
"orf19.6834.10",0,0
"orf19.6837",221.759520129829,173.413073664148
"orf19.6838",204.782714761038,289.335943559203
"orf19.684",29.7094093953838,45.2381931297776
"orf19.6840",307.704597309332,371.330168606925
"orf19.6842",591.005036901027,414.683437022962
"orf19.6843",299.216194624937,410.91358759548
"orf19.6844",4581.6153489024,7489.74835004881
"orf19.6845",51.9914664419216,46.180655486648
"orf19.6846",60.479869126317,44.2957307729073
"orf19.6847",185.683808721149,140.426891173685
"orf19.6848",16.9768053687907,22.6190965648888
"orf19.6849",0,17.906784780537
"orf19.685",216.454268452082,187.550009017203
"orf19.685.1",35.0146610731309,54.6628166984813
"orf19.6850",118.837637581535,97.0736227576478
"orf19.6851",3.18315100664826,7.53969885496294
"orf19.6852",44.5641140930757,59.3751284828331
"orf19.6852.1",2926.3768254453,3141.22703544893
"orf19.6853",234.492124156422,180.952772519111
"orf19.6854",66.8461711396135,119.692719322537
"orf19.6855",241.919476505268,263.889459923703
"orf19.6858",116.715536910436,96.1311604007775
"orf19.6859",1.06105033554942,19.7917094942777
"orf19.686",55.1746174485699,51.8354296278702
"orf19.6860",114.593436239337,239.385438645073
"orf19.6861",37.1367617442297,59.3751284828331
"orf19.6862",70.0293221462617,70.6846767652775
"orf19.6863",78.5177248306571,234.673126860721
"orf19.6864",11.6715536910436,22.6190965648888
"orf19.6866",47.7472650997239,49.0080425572591
"orf19.6867",90.1892785217007,121.577644036277
"orf19.6868",13.7936543621425,14.1369353530555
