,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540_1-FWD_C_albicans__SC5314__,DEA_Sexual_Biofilms_Clinical_Isolates_CAY540P_1-FWD_C_albicans__SC5314__
orf19.6179,1.052851714,0
orf19.6180,387.4494308,283.0408081
orf19.6181,220.0460083,95.92993832
orf19.6182,445.3562751,170.9642465
orf19.6183,1010.737646,626.8689039
orf19.6184,73.69961999,47.49006848
orf19.6185,31.58555143,8.548212326
orf19.6186,227.4159703,149.118815
orf19.6187,64.22395456,111.1267602
orf19.6188,0,0
orf19.6189,343.2296588,579.3788354
orf19.6190,606.4425874,856.7208353
orf19.6191,0,12.3474178
orf19.6192,217.9403048,67.43589723
orf19.6193,788.5859339,498.645719
orf19.6194,9.475665428,4.749006848
orf19.6195,81.06958199,96.87973969
orf19.6196,17.89847914,41.79126026
orf19.6197,115.8136886,160.5164314
orf19.6198.1,1072.855897,665.81076
orf19.6199,189.5133086,113.9761643
orf19.6200,0,5.698808217
orf19.6202,9.475665428,257.3961711
orf19.6203,71.59391656,145.3196095
orf19.6205,6.317110285,25.64463698
orf19.6208,281.1114077,178.5626575
orf19.6209,11.58136886,17.09642465
orf19.6211,248.4730045,169.0646438
orf19.6213,435.8806097,485.3484998
orf19.6214,255.8429665,468.2520752
orf19.6217,172.6676811,224.1531232
orf19.6219,54.74828914,45.59046574
orf19.6220,168.4562743,170.9642465
orf19.6220.3,511.6859331,466.3524724
orf19.6220.4,477.9946782,2053.470561
orf19.6222,4.211406857,0.94980137
orf19.6222.1,37.90266171,172.8638492
orf19.6224,1.052851714,0
orf19.6225,116.8665403,186.1610684
orf19.6225.1,97.91520942,86.43192462
orf19.6227,76.85817513,149.118815
orf19.6229,3279.63309,2595.807143
orf19.6230,73.69961999,108.2773561
orf19.6231,249.5258563,378.9707464
orf19.6232,106.3380231,152.9180205
orf19.6233,228.468822,186.1610684
orf19.6234,45.27262371,73.13470545
orf19.6235,76.85817513,52.23907532
orf19.6236,739.1019033,487.2481026
orf19.6237,553.8000017,470.1516779
orf19.6238,48.43117885,25.64463698
orf19.6239,151.6106468,83.58252052
orf19.6240,23.16273771,33.24304793
orf19.6242,0,0.94980137
orf19.6243,67.38250971,48.43986984
orf19.6244,62.11825114,25.64463698
orf19.6245,181.0904948,452.1054519
orf19.6246,187.4076051,136.7713972
orf19.6247,7.369961999,2.849404109
orf19.6247.1,0,0
orf19.6248,1.052851714,0.94980137
orf19.6249,3.158555143,0
orf19.6250,541.1657811,382.7699519
orf19.6252,399.0307997,288.7396163
orf19.6253,2454.197346,4635.980485
orf19.6254,205.3060843,251.6973629
orf19.6255,111.6022817,62.68689039
orf19.6257,292.6927765,696.2044038
orf19.6259,69.48821314,91.18093147
orf19.6260,502.2102677,374.2217396
orf19.6261,238.9973391,135.8215958
orf19.6263,1429.772628,766.4897052
orf19.6264,73.69961999,43.690863
orf19.6264.3,1591.911792,1494.987356
orf19.6264.4,2105.703428,3415.485725
orf19.6265,3001.680237,3395.539896
orf19.6265.1,4045.056286,5847.927032
orf19.6266,157.9277571,92.13073284
orf19.6267,6.317110285,2.849404109
orf19.6268,26.32129285,58.88768491
orf19.6269,25.26844114,18.04622602
orf19.6271,81.06958199,124.4239794
orf19.6272,107.3908748,281.1412054
orf19.6273,74.75247171,149.118815
orf19.6274,9.475665428,10241.70817
orf19.6275,43.16692028,86.43192462
orf19.6276,80.01673028,109.2271575
orf19.6277,3.158555143,4.749006848
orf19.6280,9.475665428,9.498013695
orf19.6282,3.158555143,20.89563013
orf19.6283,58.95969599,90.2311301
orf19.6284,76.85817513,149.118815
orf19.6285,388.5022825,706.6522189
orf19.6286,61.06539942,60.78728765
orf19.6286.2,1168.665403,1873.008301
orf19.6287,1016.001904,863.3694449
orf19.6288,4.211406857,0
orf19.6291,252.6844114,146.2694109
orf19.6293,208.4646394,193.7594794
orf19.6294,98.96806113,56.98808217
orf19.6295,362.1809897,324.8320684
orf19.6296,48.43117885,22.79523287
orf19.6297,73.69961999,68.3856986
orf19.6298,90.54524742,155.7674246
orf19.6302,0,0
orf19.6304,27.37414457,20.89563013
orf19.6305,30.53269971,18.99602739
orf19.6306,5.264258571,13.29721917
orf19.6307,0,4.749006848
orf19.6308,4.211406857,8.548212326
orf19.6309,12.63422057,18.04622602
orf19.6310,5.264258571,8.548212326
orf19.6311,1014.949052,982.0946161
orf19.6312,1938.300006,3449.678574
orf19.6313,8.422813713,80.73311641
orf19.6313.2,101.0737646,80.73311641
orf19.6314,341.1239554,472.0512806
orf19.6315,22.109886,214.6551095
orf19.6316,48.43117885,166.2152397
orf19.6316.4,144.2406848,215.6049109
orf19.6317,88.43954399,235.5507396
orf19.6318,4.211406857,156.717226
orf19.6319,960.2007633,662.0115545
orf19.6321,95.80950599,125.3737808
orf19.6322,10618.00954,5752.946895
orf19.6323,82.12243371,80.73311641
orf19.6324,334.8068451,440.7078354
orf19.6325.1,22.109886,96.87973969
orf19.6326,112.6551334,59.83748628
orf19.6327,1462.411031,1022.936075
orf19.6328,238.9973391,162.4160342
orf19.6329,13.68707228,37.99205478
orf19.633,27.37414457,20.89563013
orf19.6336,28.42699628,114.9259657
orf19.6337,6.317110285,3.799205478
orf19.6338,0,1.899602739
orf19.6339,0,0
orf19.634,1.052851714,0
orf19.6340,63.17110285,218.454315
orf19.6341,65.27680628,84.53232189
orf19.6342,2.105703428,0
orf19.6343,91.59809913,387.5189588
orf19.6344,36.84981,54.13867806
orf19.6345,705.4106485,748.4434792
orf19.6346,135.8178711,114.9259657
orf19.6347,0,2.849404109
orf19.6348,32.63840314,18.04622602
orf19.6349,225.3102668,197.5586849
orf19.635,0,0
orf19.6350,13.68707228,9.498013695
orf19.6351,106.3380231,132.9721917
orf19.6353,43.16692028,66.48609587
orf19.6354,1.052851714,0.94980137
orf19.6355,210.5703428,242.1993492
orf19.6356,87.38669228,65.5362945
orf19.6357,47.37832714,79.78331504
orf19.6358,83.17528542,99.7291438
orf19.6359,22.109886,28.49404109
orf19.6360,1.052851714,13.29721917
orf19.6362,352.7053242,311.5348492
orf19.6365,310.5912557,465.4026711
orf19.6366,0,0
orf19.6367,4197.719784,4664.474526
orf19.6369,628.5524734,473.9508834
orf19.637,521.1615985,726.5980477
orf19.6371,63.17110285,33.24304793
orf19.6373,1198.145251,714.2506299
orf19.6374,511.6859331,235.5507396
orf19.6375,11318.15593,7730.433346
orf19.6376,89.4923957,143.4200068
orf19.6377,121.0779471,105.427952
orf19.6378,167.4034226,167.165041
orf19.6379,92.65095085,82.63271915
orf19.638,1412.927,1074.225349
orf19.6382,703.3049451,415.0631985
orf19.6385,1756.156659,3834.348129
orf19.6387,753.8418273,1712.491869
orf19.639,6.317110285,19.94582876
orf19.639.1,70.54106485,82.63271915
orf19.6390,0,0
orf19.6391,9.475665428,7.598410956
orf19.6392,83.17528542,60.78728765
orf19.6393,113.7079851,152.9180205
orf19.6396,92.65095085,159.5666301
orf19.6398,3.158555143,19.94582876
orf19.6399,546.4300397,328.6312738
orf19.640,81.06958199,91.18093147
orf19.6400,57.90684428,91.18093147
orf19.6402,4056.637655,5039.646067
orf19.6403,711.7277588,432.1596231
orf19.6403.1,3483.886322,4093.643903
orf19.6404,264.2657803,198.5084862
orf19.6405,0,0
orf19.6406,943.3551359,502.4449245
orf19.6407,264.2657803,173.8136506
orf19.6408,233.7330805,348.5771026
orf19.641,46.32547542,97.82954106
orf19.6411,126.3422057,40.84145889
orf19.6413,53.69543742,42.74106163
orf19.6414,61.06539942,77.8837123
orf19.6414.3,189.5133086,387.5189588
orf19.6415.1,160.0334606,1588.06789
orf19.6416,7.369961999,43.690863
orf19.6417,580.1212945,638.2665203
orf19.6418,758.0532342,443.5572396
orf19.6419.1,103.179468,90.2311301
orf19.642,160.0334606,207.0566986
orf19.6420,5.264258571,14.24702054
orf19.6422,353.758176,247.8981574
orf19.6423,320.0669211,250.7475615
orf19.6424,299.0098868,334.3300821
orf19.6425,341.1239554,289.6894177
orf19.643,110.54943,81.68291778
orf19.6431,46.32547542,26.59443835
orf19.6432,52.64258571,72.18490408
orf19.6434,834.9114093,615.4712874
orf19.6435,104.2323197,183.3116643
orf19.6436,113.7079851,80.73311641
orf19.6437,18.95133086,22.79523287
orf19.6438,52.64258571,112.0765616
orf19.644,3.158555143,0
orf19.6440,507.4745262,259.2957739
orf19.6442,766.4760479,485.3484998
orf19.6443,95.80950599,109.2271575
orf19.6444,149.5049434,103.5283493
orf19.6445,273.7414457,189.9602739
orf19.6447,623.2882148,383.7197533
orf19.6448,257.94867,210.855904
orf19.6449,13.68707228,7.598410956
orf19.645.1,15.79277571,137.7211986
orf19.6450,2.105703428,0.94980137
orf19.6452,1289.74335,1907.20115
orf19.6453,36.84981,140.5706027
orf19.6455,203.2003808,122.5243767
orf19.6456,4.211406857,13.29721917
orf19.6457,38.95551342,64.58649313
orf19.6458,0,0
orf19.6458.1,227.4159703,213.7053081
orf19.6459,335.8596968,231.7515342
orf19.646,2079.382135,4410.87756
orf19.6460,172.6676811,114.9259657
orf19.6461,261.1072251,277.3419999
orf19.6462,158.9806088,155.7674246
orf19.6463,410.6121685,429.310219
orf19.6464,122.1307988,147.2192123
orf19.6465,0,0
orf19.6469,131.6064643,103.5283493
orf19.647.3,364.2866931,334.3300821
orf19.6470,793.8501925,769.3391093
orf19.6472,3743.940696,5100.433354
orf19.6474,13.68707228,128.2231849
orf19.6475,1.052851714,3.799205478
orf19.6476,156.8749054,170.9642465
orf19.6477,61.06539942,64.58649313
orf19.6478,368.4981,405.5651848
orf19.6479,36.84981,56.0382808
orf19.6480,6.317110285,6.648609587
orf19.6481,1.052851714,14.24702054
orf19.6482,356.9167311,145.3196095
orf19.6484,71.59391656,913.7089175
orf19.6486,6.317110285,66.48609587
orf19.6487,54.74828914,527.1397601
orf19.6488,0,1.899602739
orf19.6489,41.06121685,134.8717945
orf19.649,35.79695828,41.79126026
orf19.6491,42.11406857,57.93788354
orf19.6492,3.158555143,13.29721917
orf19.6493,0,0
orf19.6494,15.79277571,36.09245204
orf19.6496,76.85817513,102.5785479
orf19.6498,51.58973399,115.8757671
orf19.6499,44.219772,61.73708902
orf19.6500,101.0737646,46.54026711
orf19.6501,2.105703428,0.94980137
orf19.6502,1.052851714,0.94980137
orf19.6503,9.475665428,29.44384245
orf19.6506,97.91520942,74.08450682
orf19.6507,456.9376439,435.0090272
orf19.6508,112.6551334,65.5362945
orf19.6509,256.8958183,250.7475615
orf19.651,41.06121685,46.54026711
orf19.6510,7.369961999,5.698808217
orf19.6511,268.4771871,170.9642465
orf19.6512,144.2406848,103.5283493
orf19.6514,415.8764271,889.9638832
orf19.6515,8163.812192,6055.933532
orf19.6517,383.238024,231.7515342
orf19.6518,121.0779471,35.14265067
orf19.652,69.48821314,50.33947258
orf19.6520,1.052851714,4.749006848
orf19.6522,269.5300388,226.0527259
orf19.6524,2331.013695,1045.731308
orf19.6525,34.74410657,40.84145889
orf19.6526,148.4520917,147.2192123
orf19.6527,87.38669228,227.0025273
orf19.6528,97.91520942,121.5745753
orf19.6529,2706.881757,2592.007937
orf19.653,0,0
orf19.6530,81.06958199,74.08450682
orf19.6531,288.4813697,604.073671
orf19.6531.1,613.8125494,883.3152736
orf19.6532,10.52851714,30.39364382
orf19.6533,88.43954399,96.87973969
orf19.6534,5.264258571,0
orf19.6534.2,129.5007608,210.855904
orf19.6536,5.264258571,47.49006848
orf19.6537,43.16692028,30.39364382
orf19.6538,20.00418257,135.8215958
orf19.6539,374.8152102,323.882267
orf19.654,0,0
orf19.6540,186.3547534,297.2878287
orf19.6541,382.1851722,1061.877931
orf19.6544,437.9863131,418.862404
orf19.6547,0,0
orf19.6548,608.5482908,618.3206915
orf19.655,133.7121677,673.409171
orf19.6550,148.4520917,145.3196095
orf19.6551,80.01673028,87.38172599
orf19.6551.1,0,17.09642465
orf19.6552,78.96387856,76.93391093
orf19.6553,209.5174911,309.6352465
orf19.6554,75.80532342,101.6287465
orf19.6555,0,0
orf19.6556,424.2992408,380.8703492
orf19.6557,71.59391656,19.94582876
orf19.6558,113.7079851,102.5785479
orf19.6559,60.01254771,90.2311301
orf19.656,49.48403057,25.64463698
orf19.6561,2061.483656,1263.235821
orf19.6562,0,3.799205478
orf19.6563,123.1836506,336.2296848
orf19.6563.1,1172.87681,813.9797737
orf19.6565,103.179468,182.3618629
orf19.6566,23.16273771,52.23907532
orf19.6568,304.2741454,289.6894177
orf19.6569,8.422813713,2.849404109
orf19.657,182.1433466,163.3658356
orf19.6570,0,8.548212326
orf19.6573,124.2365023,113.9761643
orf19.6574,2.105703428,2.849404109
orf19.6575,5.264258571,2.849404109
orf19.6577,48.43117885,43.690863
orf19.6578,28.42699628,70.28530134
orf19.6579,2.105703428,41.79126026
orf19.658,41.06121685,18.04622602
orf19.6580,74.75247171,162.4160342
orf19.6581,369.5509517,183.3116643
orf19.6582,343.2296588,432.1596231
orf19.6583,15.79277571,21.8454315
orf19.6584,346.388214,317.2336574
orf19.6585,12.63422057,10.44781506
orf19.6586,547.4828914,280.191404
orf19.6587,188.4604568,268.7937876
orf19.6588,508.5273779,416.0129998
orf19.6589,167.4034226,232.7013355
orf19.6590,4.211406857,1.899602739
orf19.6591,8.422813713,18.04622602
orf19.6592,36.84981,71.23510271
orf19.6594,469.5718645,366.6233286
orf19.6595,2.105703428,0.94980137
orf19.6596,56.85399257,62.68689039
orf19.6597,78.96387856,77.8837123
orf19.6598,116.8665403,50.33947258
orf19.6599.1,420.087834,805.4315613
orf19.660,15.79277571,29.44384245
orf19.6600,197.9361223,284.9404109
orf19.6601,198.988974,261.1953766
orf19.6601.1,3.158555143,20.89563013
orf19.6602,54.74828914,94.03033558
orf19.6604,88.43954399,92.13073284
orf19.6605,33.69125485,26.59443835
orf19.6606,4.211406857,9.498013695
orf19.6607,53.69543742,185.2112671
orf19.6608,333.7539934,364.7237259
orf19.661,560.1171119,480.599493
orf19.6610,141.0821297,95.92993832
orf19.6612,6.317110285,35.14265067
orf19.6621,190.5661603,132.9721917
orf19.6623,48.43117885,51.28927395
orf19.6624,15.79277571,25.64463698
orf19.6625,171.6148294,160.5164314
orf19.6626,107.3908748,75.98410956
orf19.6627,275.8471491,175.7132534
orf19.6628,28.42699628,66.48609587
orf19.6629,35.79695828,45.59046574
orf19.663,178.9847914,99.7291438
orf19.6630,142.1349814,102.5785479
orf19.6632,21.05703428,80.73311641
orf19.6634,62.11825114,182.3618629
orf19.6635,82.12243371,45.59046574
orf19.6636,49.48403057,50.33947258
orf19.6637,993.8920182,580.3286368
orf19.6638,118.9722437,120.6247739
orf19.6639,213.728898,197.5586849
orf19.664,2.105703428,0.94980137
orf19.6640,131.6064643,285.8902122
orf19.6641,31.58555143,36.09245204
orf19.6642,274.7942974,189.0104725
orf19.6643,117.919392,48.43986984
orf19.6644,178.9847914,54.13867806
orf19.6645,644.3452491,435.0090272
orf19.6648,474.8361231,410.3141916
orf19.6649,82.12243371,133.9219931
orf19.665,249.5258563,337.1794862
orf19.6650,84.22813713,93.08053421
orf19.6652,155.8220537,97.82954106
orf19.6653,290.5870731,178.5626575
orf19.6654,130.5536126,146.2694109
orf19.6656,3939.771114,3810.603094
orf19.6658,495.8931574,517.6417464
orf19.6659,1895.133086,2540.718663
orf19.666,55.80114085,53.18887669
orf19.6660,1364.495822,1178.7035
orf19.6661,2.105703428,3.799205478
orf19.6662,28.42699628,59.83748628
orf19.6663,339.018252,1657.40339
orf19.6665,665.4022834,502.4449245
orf19.6667,112.6551334,48.43986984
orf19.6668,345.3353622,288.7396163
orf19.667.1,1939.352857,4733.810026
orf19.6670,34.74410657,25.64463698
orf19.6671,47.37832714,47.49006848
orf19.6672,98.96806113,132.0223904
orf19.6673,165.2977191,151.9682191
orf19.6674,129.5007608,75.03430819
orf19.6675,0,0
orf19.6676,83.17528542,57.93788354
orf19.6678,2.105703428,10.44781506
orf19.6679,41.06121685,136.7713972
orf19.668,22.109886,23.74503424
orf19.6680,491.6817505,349.526904
orf19.6681,23.16273771,40.84145889
orf19.6684,162.139164,97.82954106
orf19.6685,54.74828914,35.14265067
orf19.6686,639.0809905,373.2719382
orf19.6687,3.158555143,2.849404109
orf19.6688,509.5802297,325.7818697
orf19.6689,32.63840314,86.43192462
orf19.669,5.264258571,84.53232189
orf19.6690,76.85817513,38.94185615
orf19.6691,13.68707228,113.9761643
orf19.6692,54.74828914,133.9219931
orf19.6693,150.5577951,119.6749726
orf19.6694,196.8832705,171.9140479
orf19.6696,175.8262363,615.4712874
orf19.6698,52.64258571,80.73311641
orf19.6699,24.21558943,39.89165752
orf19.670,4824.166554,2743.026355
orf19.670.2,5449.560473,5836.529416
orf19.6701,112.6551334,402.7157807
orf19.6702,1327.646012,1028.634883
orf19.6703,8.422813713,1.899602739
orf19.6704,31.58555143,33.24304793
orf19.6705,58.95969599,176.6630547
orf19.6706,282.1642594,282.0910067
orf19.6707,309.538404,259.2957739
orf19.6709,61.06539942,79.78331504
orf19.671,261.1072251,280.191404
orf19.6710,253.7372631,302.0368355
orf19.6712,256.8958183,162.4160342
orf19.6713,151.6106468,210.855904
orf19.6715,1.052851714,0
orf19.6716,528.5315605,357.1253149
orf19.6717,105.2851714,94.98013695
orf19.6718,68.43536142,72.18490408
orf19.6719,274.7942974,196.6088835
orf19.672,207.4117877,133.9219931
orf19.6720,560.1171119,237.4503424
orf19.6722,291.6399248,164.3156369
orf19.6723,151.6106468,99.7291438
orf19.6724,1218.149433,838.6746093
orf19.6726,170.5619777,109.2271575
orf19.6727,131.6064643,130.1227876
orf19.6729,50.53688228,62.68689039
orf19.673,17.89847914,17.09642465
orf19.6730,411.6650202,242.1993492
orf19.6731,26.32129285,18.99602739
orf19.6731.1,183.1961983,190.9100753
orf19.6732,22.109886,21.8454315
orf19.6734,88.43954399,163.3658356
orf19.6736,455.8847922,230.8017328
orf19.6737,87.38669228,62.68689039
orf19.6738,174.7733846,182.3618629
orf19.6739,128.4479091,108.2773561
orf19.674,176.879088,167.165041
orf19.6740,80.01673028,90.2311301
orf19.6741,17.89847914,15.19682191
orf19.6742,343.2296588,255.4965684
orf19.6744,17.89847914,21.8454315
orf19.6745,4638.864653,6904.106155
orf19.6747,247.4201528,304.8862396
orf19.6748,823.3300405,615.4712874
orf19.6749,672.7722454,1123.61502
orf19.675,2980.623203,1790.375582
orf19.675.1,9.475665428,12.3474178
orf19.6751,34.74410657,47.49006848
orf19.6752,45.27262371,128.2231849
orf19.6753,128.4479091,169.0646438
orf19.6754,176.879088,225.1029246
orf19.6755,35.79695828,43.690863
orf19.6756,712.7806105,358.0751163
orf19.6757,43.16692028,52.23907532
orf19.6758,28.42699628,14.24702054
orf19.6759,340.0711037,238.4001437
orf19.676,131.6064643,107.3275548
orf19.6760,10.52851714,2.849404109
orf19.6763,2500.522821,2860.801725
orf19.6766,74.75247171,113.9761643
orf19.6769,675.9308005,441.6576368
orf19.677,3.158555143,38.94185615
orf19.6770,730.6790896,609.7724792
orf19.6771,17204.64986,10141.97902
orf19.6773,335.8596968,384.6695546
orf19.6776,242.1558943,192.809678
orf19.6777,0,0.94980137
orf19.6778,61.06539942,83.58252052
orf19.6779,91.59809913,129.1729863
orf19.6780,5.264258571,35.14265067
orf19.6781,104.2323197,118.7251712
orf19.6782,52.64258571,23.74503424
orf19.6783,659.0851731,443.5572396
orf19.6784,0,0
orf19.6785,5827.534238,4378.584313
orf19.6786,21.05703428,14.24702054
orf19.6787,340.0711037,615.4712874
orf19.6788,51.58973399,26.59443835
orf19.6789,4.211406857,1.899602739
orf19.679,3.158555143,19.94582876
orf19.6790,36.84981,28.49404109
orf19.6791,1053.904566,2066.76778
orf19.6792,176.879088,109.2271575
orf19.6793,24.21558943,35.14265067
orf19.6794,640.1338422,826.3271915
orf19.6795,18.95133086,42.74106163
orf19.6796,0,9.498013695
orf19.6797,10.52851714,9.498013695
orf19.6798,707.5163519,657.2625477
orf19.68.2,81.06958199,132.9721917
orf19.680,751.7361239,621.1700957
orf19.6800,207.4117877,179.5124588
orf19.6801,110.54943,91.18093147
orf19.6802,23.16273771,19.94582876
orf19.6803,32.63840314,44.64066437
orf19.6804,70.54106485,111.1267602
orf19.6805,1.052851714,24.69483561
orf19.6807,0,0
orf19.6809,23.16273771,42.74106163
orf19.681,635.9224354,435.9588286
orf19.6810,15.79277571,21.8454315
orf19.6811,30.53269971,17.09642465
orf19.6812,80.01673028,149.118815
orf19.6813,8.422813713,9.498013695
orf19.6814,7835.322457,18315.96961
orf19.6816,212.6760463,235.5507396
orf19.6817,326.3840314,593.6258559
orf19.6818,127.3950574,132.0223904
orf19.6820,117.919392,104.4781506
orf19.6821,42.11406857,18.99602739
orf19.6822,31.58555143,21.8454315
orf19.6824,15.79277571,9.498013695
orf19.6826,1.052851714,0
orf19.6827,114.7608368,158.6168287
orf19.6828,708.5692036,465.4026711
orf19.6828.1,374.8152102,385.619356
orf19.6829,149.5049434,159.5666301
orf19.6830,128.4479091,113.9761643
orf19.6831,421.1406857,313.4344519
orf19.6832,196.8832705,282.0910067
orf19.6833.2,0,0
orf19.6834.10,2.105703428,0
orf19.6837,345.3353622,407.4647875
orf19.6838,187.4076051,255.4965684
orf19.684,47.37832714,36.09245204
orf19.6840,757.0003825,344.7778971
orf19.6842,871.7612193,382.7699519
orf19.6843,665.4022834,320.0830615
orf19.6844,5843.327014,8484.575634
orf19.6845,58.95969599,59.83748628
orf19.6846,84.22813713,85.48212326
orf19.6847,252.6844114,154.8176232
orf19.6848,24.21558943,29.44384245
orf19.6849,5.264258571,5.698808217
orf19.685,124.2365023,239.3499451
orf19.685.1,9.475665428,51.28927395
orf19.6850,113.7079851,106.3777534
orf19.6851,7.369961999,7.598410956
orf19.6852,66.32965799,81.68291778
orf19.6852.1,6286.577585,2977.627293
orf19.6853,355.8638794,232.7013355
orf19.6854,67.38250971,94.03033558
orf19.6855,316.908366,311.5348492
orf19.6858,131.6064643,143.4200068
orf19.6859,0,11.39761643
orf19.686,42.11406857,89.28132873
orf19.6860,148.4520917,193.7594794
orf19.6861,33.69125485,55.08847943
orf19.6862,128.4479091,137.7211986
orf19.6863,84.22813713,131.072589
orf19.6864,25.26844114,22.79523287
orf19.6866,90.54524742,53.18887669
orf19.6867,73.69961999,137.7211986
orf19.6868,16.84562743,24.69483561
orf19.6869,26.32129285,86.43192462
orf19.687,22.109886,6.648609587
orf19.687.1,2791.109894,4938.01732
orf19.6871,47.37832714,52.23907532
orf19.6872,2.105703428,16.14662328
orf19.6873,4633.600394,7304.922333
orf19.6873.1,22.109886,108.2773561
orf19.6874,254.7901148,446.4066437
orf19.6875,75.80532342,140.5706027
orf19.6877,2217.30571,2367.854814
orf19.6879,76.85817513,113.026363
orf19.688,489.5760471,470.1516779
orf19.6880,42.11406857,46.54026711
orf19.6881,85.28098885,84.53232189
orf19.6882,863.3384056,861.4698421
orf19.6882.1,900.1882156,1578.569876
orf19.6883,144.2406848,220.3539177
orf19.6884,151.6106468,92.13073284
orf19.6885,115.8136886,156.717226
orf19.6886,1391.869966,871.9176572
orf19.6887,1363.44297,1203.398335
orf19.6888,96.8623577,54.13867806
orf19.6889,295.8513317,244.098952
orf19.689,0,0
orf19.6891,194.7775671,113.9761643
orf19.6893,66.32965799,83.58252052
orf19.6896,1.052851714,0.94980137
orf19.6897,0,0
orf19.6898,86.33384056,113.026363
orf19.6898.1,198.988974,438.8082327
orf19.6899,360.0752862,283.0408081
orf19.69,32.63840314,29.44384245
orf19.69.2,6.317110285,6.648609587
orf19.690,4.211406857,8.548212326
orf19.6900,95.80950599,59.83748628
orf19.6901,37.90266171,36.09245204
orf19.6902,442.19772,302.0368355
orf19.6903,101.0737646,101.6287465
orf19.6904,94.75665428,115.8757671
orf19.6905,187.4076051,145.3196095
orf19.6906,132.659316,1466.493315
orf19.6907,37.90266171,53.18887669
orf19.6908,180.0376431,92.13073284
orf19.6909,5.264258571,26.59443835
orf19.691,287.428518,950.7511709
orf19.6910,1.052851714,1.899602739
orf19.6911,0,0
orf19.6912,22.109886,37.99205478
orf19.6913,68.43536142,94.03033558
orf19.6915,41.06121685,27.54423972
orf19.6916,41.06121685,64.58649313
orf19.6917,14.739924,34.1928493
orf19.6918,549.5885948,370.4225341
orf19.6919,2.105703428,0.94980137
orf19.692,120.0250954,184.2614657
orf19.6920,26.32129285,33.24304793
orf19.6921,69.48821314,38.94185615
orf19.6923,303.2212937,243.1491506
orf19.6923.1,217.9403048,735.14626
orf19.6924,883.3425882,728.4976504
orf19.6925,409.5593168,872.8674586
orf19.6926,207.4117877,153.8678219
orf19.6927,187.4076051,147.2192123
orf19.6928,2491.047156,2656.59443
orf19.6929,27.37414457,41.79126026
orf19.693,2.105703428,2.849404109
orf19.6930,25.26844114,36.09245204
orf19.6931,164.2448674,134.8717945
orf19.6933,248.4730045,130.1227876
orf19.6934,155.8220537,110.1769589
orf19.6936,60.01254771,40.84145889
orf19.6937,7941.66048,4360.538087
orf19.6938,51.58973399,178.5626575
orf19.6939,0,0
orf19.6940,0,0.94980137
orf19.6941,274.7942974,349.526904
orf19.6942,118.9722437,111.1267602
orf19.6943,291.6399248,280.191404
orf19.6944,444.3034234,275.4423972
orf19.6947,172.6676811,219.4041164
orf19.6948,224.2574151,334.3300821
orf19.6949,0,0.94980137
orf19.695,145.2935366,127.2733835
orf19.6950,7.369961999,25.64463698
orf19.6951,746.4718653,596.47526
orf19.6952,210.5703428,168.1148424
orf19.6953,506.4216745,426.4608149
orf19.6955,688.5650211,474.9006848
orf19.6956,40.00836514,31.34344519
orf19.6957,0,0
orf19.6958,13.68707228,10.44781506
orf19.696,32.63840314,1143.560849
orf19.6966,3.158555143,12.3474178
orf19.6967,214.7817497,167.165041
orf19.6968,71.59391656,166.2152397
orf19.697,361.128138,198.5084862
orf19.6970,2.105703428,5.698808217
orf19.6971,4.211406857,2.849404109
orf19.6972,23.16273771,21.8454315
orf19.6973,292.6927765,217.5045136
orf19.6975,2206.777193,1490.238349
orf19.6976,200.0418257,242.1993492
orf19.6977,6.317110285,2.849404109
orf19.6978,1.052851714,0
orf19.6979,111.6022817,77.8837123
orf19.698,65.27680628,321.9826643
orf19.6980,149.5049434,96.87973969
orf19.6981,70.54106485,32.29324656
orf19.6982,10.52851714,21.8454315
orf19.6983,383.238024,674.3589723
orf19.6984,68.43536142,139.6208013
orf19.6985,49.48403057,64.58649313
orf19.6986,5.264258571,14.24702054
orf19.6987,455.8847922,447.356445
orf19.6988,83.17528542,86.43192462
orf19.6989,37.90266171,18.99602739
orf19.699,259.0015217,194.7092807
orf19.6990,33.69125485,92.13073284
orf19.6991,1967.779854,1291.729863
orf19.6992,175.8262363,130.1227876
orf19.6993,1208.673768,3509.51606
orf19.6994,174.7733846,779.7869244
orf19.6995,37.90266171,46.54026711
orf19.6996,192.6718637,287.789815
orf19.6997,13.68707228,13.29721917
orf19.6998,0,4.749006848
orf19.6999,2.105703428,0.94980137
orf19.700,4.211406857,11.39761643
orf19.7001,156.8749054,312.4846506
orf19.7002,0,0
orf19.7006,173.7205328,178.5626575
orf19.7007,0,0
orf19.7009,6.317110285,4.749006848
orf19.701,0,61.73708902
orf19.7010,96.8623577,82.63271915
orf19.7011,263.2129285,424.5612122
orf19.7012,203.2003808,468.2520752
orf19.7013,13.68707228,14.24702054
orf19.7014,0,0
orf19.7015,10645.38368,8513.069675
orf19.7016,299.0098868,223.2033218
orf19.7017,14.739924,9.498013695
orf19.7018,6957.244127,8096.106874
orf19.7019,210.5703428,245.0487533
orf19.702,118.9722437,170.0144451
orf19.7020,846.4927782,868.1184517
orf19.7021,209.5174911,2094.31202
orf19.7022,51.58973399,49.38967121
orf19.7023,86.33384056,105.427952
orf19.7024,0,0
orf19.7025,189.5133086,342.8782944
